MISPAR_RECHEV,SUG_RECALL,SUG_TAKALA,TEUR_TAKALA,TAARICH_PTICHA
08937120,תקלה סידרתית בטיחותית,כריות אוויר,"כריות אוויר לנהג מסוג NADI , זוהו כבעלי פוטנציאל לחשד איטום לא תקין של יחידת הניפוח . איטום לא תקין עשוי לאפשר ללחות לחד",2022-05-18
08940450,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08940750,תקלה סידרתית בטיחותית,כריות אוויר,"יחידת הניפוח בכרית אויר בצד הנוסע, עלולה לגרום ללחצים חריגים ביחידה ולהיפרדות בית כרית האוויר",2013-06-09
08941750,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08942160,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-21
08943450,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08943550,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08943650,תקלה סידרתית בטיחותית,כריות אוויר,"יחידת הניפוח בכרית אויר בצד הנוסע, עלולה לגרום ללחצים חריגים ביחידה ולהיפרדות בית כרית האוויר",2013-06-09
08943950,תקלה סידרתית בטיחותית,כריות אוויר,"יחידת הניפוח בכרית אויר בצד הנוסע, עלולה לגרום ללחצים חריגים ביחידה ולהיפרדות בית כרית האוויר",2013-06-09
08943960,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-21
08944150,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08944250,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08945150,תקלה סידרתית בטיחותית,כריות אוויר,"יחידת הניפוח בכרית אויר בצד הנוסע, עלולה לגרום ללחצים חריגים ביחידה ולהיפרדות בית כרית האוויר",2013-06-09
08945450,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08947160,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08947850,תקלה סידרתית בטיחותית,כריות אוויר,"יחידת הניפוח בכרית אויר בצד הנוסע, עלולה לגרום ללחצים חריגים ביחידה ולהיפרדות בית כרית האוויר",2013-06-09
08948360,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08948650,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08949120,תקלה סידרתית בטיחותית,כריות אוויר,"כריות אוויר לנהג מסוג NADI , זוהו כבעלי פוטנציאל לחשד איטום לא תקין של יחידת הניפוח . איטום לא תקין עשוי לאפשר ללחות לחד",2022-05-18
08949250,תקלה סידרתית בטיחותית,כריות אוויר,"יחידת הניפוח בכרית אויר בצד הנוסע, עלולה לגרום ללחצים חריגים ביחידה ולהיפרדות בית כרית האוויר",2013-06-09
08950060,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08951050,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08952460,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08952660,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08953520,קמפיין שרות טכני,מנוע ומערכותיו,החלפה של  זרוע פיטמן,2011-11-27
08953850,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08957950,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08958850,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08959450,תקלה סידרתית בטיחותית,כריות אוויר,החלפת יחידת ניפוח כרית האויר של הנוסע הקדמי,2014-08-31
08960460,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-21
08961560,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08962460,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08963660,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08964060,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08964160,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08964560,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08964650,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08965050,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08965150,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08965360,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08965560,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08966250,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08966360,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08966460,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08966760,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
08967250,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08967750,תקלה סידרתית בטיחותית,כריות אוויר,"בכרית האוויר של הנוסע עלולה להתפתח תקלה במרוצת הזמן. במקרה של תאונה, כרית האוויר עלולה להתנפח בכח רב מאוד.",2018-10-17
08968060,תקלה סידרתית בטיחותית,כריות אוויר,חשש שהסמל/הלוגו שעג כיסוי כרית אוויר נהג עלול להתפרק בעת תאונה,2021-07-22
