RECALL_ID|TOZAR_CD|TOZAR_TEUR|DEGEM|SHNAT_RECALL|BUILD_BEGIN_A|BUILD_END_A|SUG_RECALL|SUG_TAKALA|TEUR_TAKALA|OFEN_TIKUN|TKINA_EU|YEVUAN_TEUR|TELEPHONE|WEBSITE
"16211"|"119"|"FIAT PROFESSIONAL"|"DUCATO"|"2025"|"2024-01-01"|"2025-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"תיתכן בעיה תפקודית במערכת בלימת החירום האוטומטית, כמו כן הסמל בלוח המחוונים המתריע על ביטול יהיה כבוי (AEB) בניגוד לשריד"|"עדכון תוכנה"|"M1"|"סמלת מוטורס בעמ"|"*8545"|"WWW.FIATPROFESSIONAL.CO.IL"
"16212"|"009"|"BMW"|"X1,X2,X5,X6,X7,XM,5,7"|"2025"|"2022-08-01"|"2024-08-30"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לאפשרות של תקלה באותות אלקטרוניקה של מגבר הבלם החשמלי במקרים אלה תתקבל התרעה בלוח שעונים"|"טיפול"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"16213"|"115"|"HONDA MOTORCYCLES"|"CMX1100"|"2025"|"2021-01-01"|"2024-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"כשל אפשרי בקריאת חיישן הלחץ האטמוספרי עי מחשב הניהול"|"עדכון תוכנה"|"M1"|"מאיר חברה למכוניות ומשאיות בע"|"03-9182100"|"WWW.HONDABIKE.CO.IL/RECALL"
"16214"|"023"|"FORD"|"FOCUS"|"2025"|"2023-03-24"|"2023-06-07"|"תקלה סידרתית בטיחותית"|"חגורות בטיחות"|"קיים חשש לאפשרות שאבזם חגורת בטיחות מושב אחורי שמאלי לא הותקן כראוי בתהליך היצור ועלול לפגוע בפעולה תקינה של חגורת הבטיח"|"בדיקה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16215"|"023"|"FORD"|"MUSTANG MACH E"|"2025"|"2021-01-01"|"2024-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לאפשרות של תקלת תוכנה העלולה לגרום למנגנוני הנעילה האלקטרוניים של הדלתות הקדמיות לשמור על מצב נעילה /פתיחה אחרונה של"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16216"|"023"|"FORD"|"MUSTANG MACH E"|"2025"|"2021-01-01"|"2024-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לאפשרות של תקלת תוכנה העלולה לגרום למנגנוני הנעילה האלקטרוניים של הדלתות הקדמיות לשמור על מצב נעילה /פתיחה אחרונה של"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16217"|"023"|"FORD"|"MUSTANG MACH E"|"2025"|"2021-01-01"|"2024-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לאפשרות של תקלת תוכנה העלולה לגרום למנגנוני הנעילה האלקטרוניים של הדלתות הקדמיות לשמור על מצב נעילה /פתיחה אחרונה של"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16218"|"023"|"FORD"|"MUSTANG  MACH E"|"2025"|"2021-01-01"|"2024-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לאפשרות של תקלת תוכנה העלולה לגרום למנגנוני הנעילה האלקטרוניים של הדלתות הקדמיות לשמור על מצב נעילה /פתיחה אחרונה של"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16219"|"115"|"HONDA MOTORCYCLES"|"CMX1100,CB750A,CB1000,XL750,NT1100,CRF1100A"|"2025"|"2025-01-01"|"2025-12-31"|"תקלה סידרתית בטיחותית"|"מנוע ומערכותיו"|"כשל אפשרי בבורג איטם במנוע עלול לייצר נזילת שמן."|"החלפה"|"M1"|"מאיר חברה למכוניות ומשאיות בע"|"03-9182100"|"WWW.HONDABIKE.CO.IL/RECALL"
"16220"|"009"|"BMW"|"I5,IX1,X1,X2,X5,X6,XM,5,7"|"2025"|"2022-07-01"|"2024-08-30"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לאפשרות של תקלה באותות אלקטרוניקה של מגבר הבלם החשמלי במקרים אלה תתקבל התרעה בלוח שעונים ."|"החלפה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"16221"|"023"|"FORD"|"RANGER"|"2025"|"2024-06-27"|"2025-08-01"|"תקלה סידרתית בטיחותית"|"בלמים"|"חשש לאפשרות של ירידת כח בדוושת הבלם, נורית בלמים תידלק והודעה תופיע בלוח שעונים"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16222"|"023"|"FORD"|"MUSTANG,EXPLORER,EDGE,F-150"|"2025"|"2018-01-01"|"2024-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"חשש לאפשרות של תקלות שונות במערכת SYNC מסך מידע שחור."|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16223"|"023"|"FORD"|"MUSTANG,EXPLORER,EDGE,F-150"|"2025"|"2018-01-01"|"2024-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"חשש לאפשרות של תקלות שונות במערכת SYNC מסך מידע שחור."|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16224"|"023"|"FORD"|"EDGE,RANGER,RAPTOR,F-150"|"2025"|"2021-01-01"|"2025-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"חשש לאפשרות שמסך מערכת המולטימדיה עלול לקפוא, מסך שחור ולאתחל מחדש את התוכנה במהלך נסיעה לאחור"|"בדיקה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16225"|"081"|"GAS GAS"|"MY EC"|"2025"|"2021-01-01"|"2022-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"תקלה אפשרית בביטחוניות לפיני הקליפר, דבר שעלול לגרום להתרופפות הביטחונית."|"החלפה"|"M1"|"עופר חברה לרכב בעמ"|"03-5158856/7"|"WWW.OFERAVNIR.CO.IL/RECALLS.ASPX"
"16226"|"023"|"FORD"|"BRONCO"|"2025"|"2020-09-23"|"2021-12-22"|"תקלה סידרתית בטיחותית"|"אחר"|"חשש לאפשרות של כשל תצוגת המצלמה האחורית ? התמונה במסך עלולה להעלם מסך כחול/שחור."|"החלפה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16227"|"023"|"FORD"|"F-150"|"2025"|"2022-04-01"|"2022-08-30"|"תקלה סידרתית בטיחותית"|"אחר"|"רעש מאזור סרן אחורי, חשש לאפשרות כשל בבורגי ציר סרן אחורי אשר עלול לגרום לרעשי נקישות"|"החלפה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16228"|"067"|"OPEL"|"COMBO,GRANDLAND"|"2025"|"2018-09-01"|"2025-05-30"|"תקלה סידרתית בטיחותית"|"מנוע ומערכותיו"|"חשש לתקלה בשרשרת התזמון"|"עדכון תוכנה"|"M1"|"דוד לובינסקי בעמ"|"*9190"|"WWW.OPEL.CO.IL/RECALL"
"16229"|"013"|"CITROEN"|"BERLINGO,C4,C4SPACETOURER,C5AIRCROSS,JUMPY"|"2025"|"2019-02-01"|"2024-08-30"|"תקלה סידרתית בטיחותית"|"מנוע ומערכותיו"|"חשש לתקלה בשרשרת התזמון"|"עדכון תוכנה"|"M1"|"דוד לובינסקי בעמ"|"*3038"|"WWW.ONLINE.CITROEN.CO.IL/RECALL"
"16230"|"006"|"AUDI"|"E-TRON"|"2025"|"2019-01-01"|"2022-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"שילוב בין מודולים מסוימים בסוללת המתח הגבוה לטעינה ברמה גבוהה עלול להוביל להתחממות הסוללה ואף להתלקחות. יש לבצע עדכון תו"|"עדכון תוכנה"|"M1"|"צ'מפיון מוטורס בעמ"|"03-5775236"|"WWW.CHAMPIONMOTORS.CO.IL/SERVICE/SERVICE-CENTERS"
"16231"|"009"|"BMW"|"I5,I7,X2,X7,X5,X6,XM,5,7"|"2025"|"2022-07-01"|"2024-02-28"|"תקלה סידרתית בטיחותית"|"בלמים"|"חשש לאפשרות של תקלה באותות אלקטרוניקה של מגבר הבלם החשמלי במקרים אלה תתקבל התרעה בלוח שעונים ."|"החלפה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"16232"|"009"|"BMW"|"X1,X2,X5,X6,X7,XM,5,7"|"2025"|"2022-11-01"|"2023-07-30"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לאפשרות של תקלה באותות אלקטרוניקה של מגבר הבלם  החשמלי במקרים אלה תתקבל התרעה בלוח שעונים ."|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"16233"|"009"|"BMW"|"IX,IX1,X1,X2,X5,X6,XM,5,7"|"2025"|"2022-07-01"|"2024-08-30"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לאפשרות של תקלה באותות אלקטרוניקה של מגבר הבלם החשמלי במקרים אלה תתקבל התרעה בלוח שעונים ."|"החלפה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"16234"|"041"|"PEUGEOT"|"2008,508,3008,5008"|"2025"|"2018-10-01"|"2024-05-30"|"תקלה סידרתית בטיחותית"|"מנוע ומערכותיו"|"חשש לתקלה בשרשרת התזמון"|"עדכון תוכנה"|"M1"|"דוד לובינסקי בעמ"|"*3038"|"WWW.ONLINE.PEUGEOT.CO.IL/RECALL"
"16235"|"038"|"MERCEDES BENZ"|"EURO 6,SETRA"|"2025"|"2024-01-01"|"2024-12-31"|"תקלה סידרתית בטיחותית"|"בלמים"|"עקב תקלה בתהליך בנית הרכב עולה כי, ישנה אפשרות שאין חור שחרור אוויר במערכת בלם החניה."|"בדיקה"|"M1"|"כלמוביל מרצדס"|"03-9153030"|"WWW.COLMOBIL-RECALL.CO.IL"
"16236"|"023"|"FORD"|"EDGE,RANGER,RAPTOR,F-150"|"2025"|"2021-01-01"|"2025-12-31"|"תקלה סידרתית בטיחותית"|"אחר"|"חשש לאפשרות שמסך מערכת המולטימדיה עלול לקפוא, מסך שחור ולאתחל מחדש את התוכנה במהלך נסיעה לאחור"|"בדיקה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16237"|"023"|"FORD"|"BRONCO"|"2025"|"2020-09-01"|"2024-07-30"|"תקלה סידרתית בטיחותית"|"בלמים"|"חשש לאפשרות של חלודה באזור הבולמים האחוריים העלולה לגרום לנזילות /רעש."|"בדיקה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16238"|"023"|"FORD"|"BRONCO"|"2025"|"2020-09-01"|"2024-07-30"|"תקלה סידרתית בטיחותית"|"בלמים"|"חשש לאפשרות של חלודה באזור הבולמים האחוריים העלולה לגרום לנזילות /רעש."|"בדיקה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16239"|"023"|"FORD"|"MAVERICK,BRONCO SPORT"|"2025"|"2020-02-01"|"2024-03-30"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לכשל אפשרי בתוכנה שלא מזהה מצבר מרוקן עקב גירסת תוכנה לא תקינה"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16240"|"041"|"PEUGEOT"|"3008"|"2025"|"2021-03-01"|"2021-03-30"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לליקוי בסוללת המתח הגבוה."|"עדכון תוכנה"|"M1"|"דוד לובינסקי בעמ"|"*3038"|"WWW.ONLINE.PEUGEOT.CO.IL/RECALL"
"16241"|"120"|"DS AUTOMOBILES"|"DS7"|"2025"|"2021-04-01"|"2021-04-30"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לליקוי בסוללת המתח הגבוה"|"עדכון תוכנה"|"M1"|"דוד לובינסקי בעמ"|"073-2799220"|"WWW.ONLINE.DSAUTOMOBILES.CO.IL/RECALL"
"16242"|"013"|"CITROEN"|"C5,AIRCROSS"|"2025"|"2020-09-01"|"2021-05-30"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לליקוי בסוללת המתח הגבוה"|"עדכון תוכנה"|"M1"|"דוד לובינסקי בעמ"|"*3038"|"WWW.ONLINE.CITROEN.CO.IL/RECALL"
"16243"|"067"|"OPEL"|"GRANDLAN"|"2025"|"2021-02-01"|"2021-05-30"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לליקוי בסוללת המתח הגבוה."|"עדכון תוכנה"|"M1"|"דוד לובינסקי בעמ"|"*9190"|"WWW.OPEL.CO.IL/RECALL"
"16244"|"023"|"FORD"|"BRONCO SPORT"|"2025"|"2020-02-05"|"2024-02-08"|"תקלה סידרתית בטיחותית"|"מערכת הדלק"|"חשש לאפשרות של סדק במזרק דלק לחץ גבוה."|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16245"|"009"|"BMW"|"1,3"|"2025"|"2018-01-01"|"2020-12-31"|"תקלה סידרתית בטיחותית"|"כריות אוויר"|"חשש לכשל בנפץ כרית אוויר צד נהג"|"החלפה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"16246"|"002"|"MAZDA"|"CX90"|"2025"|"2023-03-17"|"2025-06-18"|"תקלה סידרתית בטיחותית"|"מערכת הדלק"|"חשש לאפשרות של תקלה בתוכנה אשר תגרום למד הדלק להראות שיש דלק במיכל למרות שהמיכל עלול להיות ריק"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.MAZDA.CO.IL/RECALL.ASPX"
"16247"|"009"|"BMW"|"IX"|"2025"|"2021-07-01"|"2022-03-30"|"תקלה סידרתית בטיחותית"|"אחר"|"חשש לאפשרות של כשל במעגלי החימום בתנאי מזג אויר קשים אשר יגרום לעיוות  תושבת ראדר בגריל ולקוח יקבל הודעה הגבלה זמנית של"|"החלפה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"16248"|"053"|"SUBARU"|"SOLTERRA"|"2025"|"2023-01-01"|"2025-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"תקלה במערכת מיזוג האוויר."|"עדכון תוכנה"|"M1"|"יפנאוטו חברה ישראלית לרכב בעמ"|"*8545"|"WWW.SUBARU.CO.IL"
"16249"|"041"|"PEUGEOT"|"BOXER"|"2025"|"2025-05-01"|"2025-06-30"|"תקלה סידרתית בטיחותית"|"אחר"|"אי התאמת הגדרת תצורת רכב."|"עדכון תוכנה"|"M1"|"דוד לובינסקי בעמ"|"*3038"|"WWW.ONLINE.PEUGEOT.CO.IL/RECALL"
"16250"|"023"|"FORD"|"F250"|"2025"|"2024-06-06"|"2025-07-22"|"תקלה סידרתית בטיחותית"|"אחר"|"חשש לאפשרות של תקלת תוכנה אש ר תגרום למסך לוח מחוונים להשחיר."|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16251"|"063"|"LEXUS"|"UX300"|"2025"|"2021-08-01"|"2023-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"הקריאה הוכרזה בשל החשש כי עקב עמידות לא מספקת של מכלול גוף החימום החשמלי, קיימת אפשרות לכשל בפעולתו לאחר זמן פעולה ממושך"|"החלפה"|"M1"|"יוניון מוטורס בעמ"|"03-7613333"|"WWW.LEXUS.CO.IL"
"16252"|"063"|"LEXUS"|"RZ"|"2025"|"2022-09-01"|"2025-06-30"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"הקריאה הוכרזה בשל החשש כי עקב שגיאה בתוכנת מערכת HVAC - מערכות החימום, האוורור ומיזוג אוויר HVAC כנסו למצב הגנה מפני כשל"|"בדיקה"|"M1"|"יוניון מוטורס בעמ"|"03-7613333"|"WWW.LEXUS.CO.IL"
"16253"|"001"|"TOYOTA"|"BZ4X"|"2025"|"2021-11-01"|"2025-06-30"|"תקלה סידרתית בטיחותית"|"אחר"|"הקריאה הוכרזה בשל החשש כי עקב שגיאה בתוכנת מערכת HVAC - מערכות החימום, האוורור ומיזוג האוויר HVAC יכנסו למצב הגנה מפני כ"|"בדיקה"|"M1"|"יוניון מוטורס בעמ"|"1-800-22-1514"|"WWW.TOYOTA.CO.IL/SERVICE-AND-ACCESSORIES/RECALL"
"16254"|"006"|"AUDI"|"Q5 PHEV,A6 PHEV,A7PHEV"|"2025"|"2021-01-01"|"2023-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"ייתכן כשל בסוללת המתח הגבוה שעלול לגרום לסיכון להתלקחות. בהמשך להודעה  קודמת כעת עדכון תכנה זמין ויש לבצעו. לפי תוצאות ב"|"עדכון תוכנה"|"M1"|"צ'מפיון מוטורס בעמ"|"03-5775236"|"WWW.CHAMPIONMOTORS.CO.IL/SERVICE/SERVICE-CENTERS"
"16255"|"026"|"HYUNDAI"|"I30N"|"2025"|"2017-01-01"|"2023-12-31"|"תקלה סידרתית בטיחותית"|"מערכת הדלק"|"רכבים מסוימים עשויים להיתקל במנורת אזהרה דולקת בלוח שעונים ותקלה  במשאבת דלק בלחץ גבוה."|"החלפה"|"M1"|"כלמוביל יונדאי"|"*5606"|"WWW.HYUNDAIMOTORS.CO.IL"
"16256"|"009"|"BMW"|"I5,IX1,X1,X2,X5,X6,XM,5,7"|"2025"|"2022-07-01"|"2024-08-30"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לאפשרות של תקלה באותות אלקטרוניקה של מגבר הבלם החשמלי במקרים אלה תתקבל התרעה בלוח שעונים ."|"החלפה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.BMW.CO.IL/RECALL/INDEX.HTML"
"16257"|"023"|"FORD"|"MUSTANG MACH E"|"2025"|"2021-01-01"|"2024-12-31"|"תקלה סידרתית בטיחותית"|"חשמל אליקטרוניקה ומיזוג"|"חשש לאפשרות של תקלת תוכנה העלולה לגרום למנגנוני הנעילה האלקטרוניים של הדלתות הקדמיות לשמור על מצב נעילה /פתיחה אחרונה של"|"עדכון תוכנה"|"M1"|"דלק מוטורס בעמ"|"08-9139995"|"WWW.FORD.CO.IL"
"16258"|"026"|"HYUNDAI"|"VENUE"|"2025"|"2019-01-01"|"2022-12-31"|"תקלה סידרתית בטיחותית"|"חגורות בטיחות"|"רכבים מסוימים עשויים לחוות תקלה במותחן חגורת הבטיחות הקדמי"|"טיפול"|"M1"|"כלמוביל יונדאי"|"*5606"|"WWW.HYUNDAIMOTORS.CO.IL"
"16259"|"026"|"HYUNDAI"|"VENUE"|"2025"|"2019-01-01"|"2022-12-31"|"תקלה סידרתית בטיחותית"|"חגורות בטיחות"|"רכבים מסוימים עשויים לחוות תקלה במותחן חגורת הבטיחות הקדמי"|"טיפול"|"M1"|"כלמוביל יונדאי"|"*5606"|"WWW.HYUNDAIMOTORS.CO.IL"
"16260"|"026"|"HYUNDAI"|"VENUE"|"2025"|"2019-01-01"|"2022-12-31"|"תקלה סידרתית בטיחותית"|"חגורות בטיחות"|"רכבים מסוימים עשויים לחוות תקלה במותחן חגורת הבטיחות הקדמי"|"טיפול"|"M1"|"כלמוביל יונדאי"|"*5606"|"WWW.HYUNDAIMOTORS.CO.IL"
"16261"|"006"|"AUDI"|"A6"|"2025"|"2025-01-01"|"2025-12-31"|"תקלה סידרתית בטיחותית"|"חגורות בטיחות"|"ברכבים המעורבים, עלול להימצא נזק במנגנון חגורת הבטיחות הקדמית. במקרה תאונה, חגורת הבטיחות לא תספק הגנה לנוסע ."|"החלפה"|"M1"|"צ'מפיון מוטורס בעמ"|"03-5775236"|"WWW.CHAMPIONMOTORS.CO.IL/SERVICE/SERVICE-CENTERS"
